LocationID,Latitude,Longitude
LPT,18.270933,99.504167
LPU,0.583,115.6
LPX,56.5175,21.096944
LPY,45.080689,3.762889
LQM,-0.18,-74.77
LRA,39.650253,22.4655
LRD,27.54375,-99.461556
LRE,-23.4342,144.28
LRF,34.916944,-92.149722
LRH,46.1792,-1.19528
LRIV,-21.272574,55.437706
LRL,9.767333,1.09125
LRM,18.450711,-68.911833
LRO,32.5387,-79.4697
LRR,27.674725,54.383278
LRS,37.184903,26.800289
LRT,47.760555,-3.44
LRTZ,43.9841995,28.6096992
LRU,32.289417,-106.921972
LRV,11.95,-66.67
LSA,-8.50582,151.081
LSC,-29.916233,-71.199522
LSE,43.878986,-91.256711
LSF,32.337322,-84.991283
LSH,22.977881,97.752183
LSI,59.878889,-1.295556
LSP,11.780775,-70.151497
LSQ,-37.401731,-72.425444
LSS,15.8644,-61.5806
LST,-41.545278,147.214167
LSV,36.236197,-115.034253
LSW,5.226681,96.950342
LSY,-28.8303,153.26
LSZ,44.3357,14.2335
LTA,-23.824417,30.329306
LTD,30.151695,9.715305
LTI,46.3764,96.2211
LTK,35.401094,35.948681
LTM,3.372761,-59.789439
LTN,51.874722,-0.368333
LTO,25.989194,-111.348361
LTQ,50.517385,1.620587
LTS,34.667067,-99.266681
LTT,43.2054,6.482
LTU,18.411944,76.465
LTX,-0.5425,-78.3657
LUA,27.687778,86.731389
LUD,-26.6874,15.2429
LUF,33.535,-112.38306
LUG,46.004275,8.910578
LUH,30.854681,75.952592
LUK,39.103333,-84.418611
LUM,24.4011,98.5317
LUN,-15.330817,28.452628
LUO,-11.768086,19.897672
LUP,21.211,-156.974
LUQ,-33.273192,-66.356422
LUR,68.875133,-166.110022
LUV,-5.661619,132.731431
LUW,-1.038919,122.771906
LUX,49.626575,6.211517
LUZ,51.239333,22.714083
LVA,48.031361,-0.742986
LVI,-17.821756,25.822692
LVK,37.41362,-121.49133
LVM,45.6993889,-110.4483056
LVO,-28.6136,122.424
LVR,-13.05,-55.910833
LVS,35.654222,-105.142389
LWA,42.3511944,-86.2556389
LWB,37.858333,-80.399444
LWC,39.009167,-95.2175
LWK,60.1922,-1.24361
LWM,42.7171944,-71.1234167
LWN,40.750369,43.859342
LWO,49.8125,23.956111
LWR,53.228611,5.760556
LWS,46.3745,-117.015389
LWSB,40.963889,-76.888056
LWT,47.0493,-109.467
LWY,4.84917,115.408
LXA,29.297778,90.911944
LXG,20.960556,101.4025
LXR,25.671028,32.706583
LXS,39.917072,25.236308
LXY,31.6411783,-96.5144594
LYA,34.41,112.28
LYB,19.65916667,-80.09083333
LYC,64.548322,18.716219
LYE,51.505144,-1.993428
LYG,34.55,119.25
LYH,37.3267,-79.2004
LYI,35.0461,118.412
LYM,51.083333,1.016667
LYN,45.727172,4.944275
LYP,31.365014,72.994842
LYR,78.246111,15.465556
LYS,45.726387,5.090833
LYT,-24.113333,152.715278
LYU,47.824444,-91.830833
LYX,50.956111,0.939167
LZC,18.001731,-102.220525
LZH,24.2075,109.391
LZN,26.1598,119.958
LZO,28.8522,105.393
LZR,-14.673056,145.454444
LZU,33.9780761,-83.9623772
LZY,29.3033,94.3353
M94,46.4124,-119.5518
MAA,12.994414,80.180517
MAB,-5.368589,-49.138025
MAD,40.493556,-3.566764
MADC,40.472272,-3.68215
MAE,36.9886111,-120.1124444
MAF,31.942528,-102.201914
MAG,-5.207083,145.7887
MAH,39.862597,4.218647
MAJ,7.064758,171.272022
MAK,9.558969,31.652242
MAM,25.769894,-97.525311
MAN,53.353744,-2.27495
MAO,-3.038611,-60.049721
MAQ,16.699856,98.545056
MAR,10.558208,-71.727856
MAS,-2.06189,147.424
MAT,-5.79961,13.4404
MAU,-16.426486,-152.243669
MAV,8.70444,171.23
MAX,15.593611,-13.322778
MAZ,18.255694,-67.148472
MBA,-4.034833,39.59425
MBD,-25.798444,25.548028
MBE,44.303914,143.404028
MBH,-25.5133,152.715
MBJ,18.503717,-77.913358
MBL,44.2725,-86.246944
MBS,43.532913,-84.079647
MBT,12.3694,123.629
MBU,-9.7475,159.839
MBW,-37.975833,145.102222
MBX,46.479861,15.686131
MBZ,-3.383611,-57.718611
MCC,38.667639,-121.400611
MCD,45.8649344,-84.637344
MCE,37.284722,-120.513889
MCF,27.849339,-82.521214
MCG,62.9529,-155.606
MCH,-3.268903,-79.961572
MCI,39.297606,-94.713905
MCK,40.206389,-100.592222
MCL,63.732757,-148.91129
MCM,43.73333333,7.41666666
MCN,32.69285,-83.649211
MCO,28.429394,-81.308994
MCP,0.050664,-51.072178
MCT,23.593278,58.284444
MCU,46.352525,2.570486
MCV,-16.4425,136.084
MCW,43.2247,-93.4067
MCX,42.816822,47.652294
MCY,-26.603333,153.091111
MCZ,-9.510808,-35.791678
MDAT,40.4075,-3.691667
MDC,1.549447,124.925878
MDE,6.164536,-75.423119
MDG,44.523889,129.568889
MDI,7.703883,8.613939
MDK,0.0226,18.288744
MDL,21.702156,95.977928
MDO,-34.917,-54.917
MDQ,-37.934167,-57.573333
MDS,21.833,-71.817
MDSN,40.757028,-74.415194
MDT,40.193494,-76.763403
MDU,-6.14774,143.657
MDW,41.785972,-87.752417
MDY,28.201725,-177.380636
MDZ,-32.831717,-68.792856
ME5,44.1653889,-68.4281667
MEA,-22.343,-41.766
MEB,-37.728056,144.901944
MEC,-0.946078,-80.678808
MED,24.553422,39.705061
MEE,-21.481678,168.037508
MEG,-9.525086,16.312406
MEH,71.029722,27.826667
MEI,32.332624,-88.751868
MEK,33.879067,-5.515125
MEL,-37.673333,144.843333
MEM,35.042417,-89.976667
MEN,44.502108,3.532819
MER,37.380481,-120.568189
MES,3.558056,98.671722
MEX,19.436303,-99.072097
MEY,27.583,84.233
MEZ,-25.704458,26.908978
MFA,-7.913889,39.665
MFD,40.8214167,-82.5166389
MFE,26.175833,-98.238611
MFG,34.339022,73.508639
MFI,44.6368797,-90.1893267
MFJ,-18.5667,179.951
MFK,26.224153,120.00275
MFM,22.149556,113.591558
MFN,-44.67333,167.92333
MFQ,13.502531,7.126753
MFR,42.374228,-122.8735
MFT,-13.1167,-72.5667
MFU,-13.258878,31.936581
MFX,45.4069,6.58056
MGA,12.141494,-86.168178
MGB,-37.7456,140.785
MGC,41.7033,-86.8211
MGE,33.915382,-84.516319
MGF,-23.476392,-52.016406
MGH,-30.857408,30.343019
MGJ,41.5099884,-74.2646444
MGL,51.230356,6.504494
MGM,32.3006389,-86.3939722
MGN,9.284739,-74.846092
MGQ,2.01444,45.3047
MGR,31.0849167,-83.80325
MGS,-21.8956,-157.905
MGT,-12.0944,134.894
MGW,39.642908,-79.916314
MGY,39.5889722,-84.2248611
MGZ,12.439797,98.621478
MHA,5.266667,-59.15
MHD,36.234,59.643
MHG,49.472706,8.514264
MHH,26.511406,-77.083472
MHK,39.140972,-96.670833
MHM,63.886111,-152.301944
MHP,53.864472,27.539683
MHQ,60.122203,19.898156
MHR,38.553897,-121.297592
MHT,42.932556,-71.435667
MHU,-37.0475,147.334
MHV,35.059364,-118.151856
MHX,-10.3767,-161.002
MHZ,52.361933,0.486406
MIA,25.79325,-80.290556
MIB,48.415572,-101.357661
MIC,45.0343,-93.2114
MID,20.936981,-89.657672
MIE,40.2424722,-85.39575
MIG,31.4281,104.741
MII,-22.196892,-49.9264
MIJ,6.08333,171.733
MIK,61.6866,27.201794
MIL,45.463611,9.188056
MIM,-36.9086,149.901
MIR,35.758056,10.754722
MIS,-10.6892,152.838
MIU,11.855347,13.08095
MIV,39.367806,-75.072222
MJA,-21.417,44.317
MJB,10.2833,170.883
MJC,7.272069,-7.587364
MJD,27.335156,68.143053
MJE,7.833,168.167
MJF,65.783997,13.214914
MJI,32.8941,13.276
MJK,-25.8939,113.577
MJL,-1.84514,11.0567
MJM,-6.121236,23.569008
MJN,-15.667144,46.351828
MJT,39.056667,26.598333
MJU,-2.583333,119.033333
MJV,37.774972,-0.812389
MJZ,62.534689,114.038928
MKC,39.1275,-94.598889
MKE,42.947222,-87.896583
MKG,43.1695,-86.2382
MKK,21.152886,-157.096256
MKL,35.599889,-88.915611
MKM,2.90639,112.08
MKO,35.656489,-95.366656
MKP,-16.583919,-143.658369
MKQ,-8.520294,140.418453
MKR,-26.6117,118.548
MKS,10.633333,38.783333
MKU,0.579211,12.890908
MKW,-0.891833,134.049183
MKY,-21.171667,149.179722
MKZ,2.263361,102.251553
MLA,35.857497,14.4775
MLB,28.102753,-80.645258
MLC,34.882403,-95.783463
MLD,42.17,-112.289
MLE,4.191833,73.529128
MLG,-7.926556,112.714514
MLH,47.589583,7.529914
MLI,41.448528,-90.507539
MLJ,33.154225,-83.2414139
MLL,61.8646418,-162.026111
MLM,19.849944,-101.0255
MLN,35.279817,-2.956256
MLO,36.696111,24.4775
MLS,46.428,-105.886
MLT,45.647836,-68.685561
MLU,32.510864,-92.037689
MLW,6.289061,-10.758722
MLX,38.435347,38.091006
MLY,64.9975,-150.644167
MMB,43.880606,144.164053
MMD,25.846533,131.263494
MME,54.509189,-1.429406
MMG,-28.1161,117.842
MMH,37.624049,-118.837772
MMI,35.39919,-84.56177
MMJ,36.166758,137.922669
MMK,68.781672,32.750822
MMO,15.155928,-23.213703
MMU,40.79935,-74.4148747
MMV,45.194444,-123.135944
MMX,55.530193,13.371639
MMY,24.782833,125.295111
MMZ,35.930789,64.760917
MNB,-5.930858,12.351789
MNC,-14.488233,40.71225
MNF,-17.6731,177.098
MNG,-12.0561,134.234
MNI,16.791389,-62.193333
MNJ,-21.201772,48.358317
MNK,0.933333,173
MNL,14.508647,121.019581
MNM,45.12665,-87.638443
MNT,65.143611,-149.37
MNU,16.444747,97.660669
MNX,-5.811381,-61.278319
MNY,-7.41694,155.565
MNZ,38.721389,-77.515556
MOA,20.654114,-74.922114
MOB,30.691231,-88.242814
MOC,-16.706925,-43.8189
MOD,37.625817,-120.954422
MOF,-8.640647,122.236889
MOG,20.516758,99.256825
MOH,27.483853,95.016922
MOI,-19.8425,-157.703
MOL,62.744722,7.2625
MON,-43.906666,170.128333
MOO,-28.1,140.2
MOQ,-20.28475,44.317614
MOS,47.777,10.623
MOT,48.259378,-101.280333
MOU,62.0954,-163.682
MOV,-22.0578,148.077
MOW,55.7557,37.6176
MOZ,-17.489972,-149.761869
MPA,-17.6344,24.1767
MPB,25.7783,-80.1703
MPH,11.9214999,121.953
MPI,37.3039,-120.0222
MPK,34.758906,126.379872
MPL,43.576194,3.963014
MPLD,40.731111,-74.275556
MPM,-25.920836,32.572606
MPN,-51.822777,-58.447222
MPP,8.95,-77.75
MPU,9.186667,-77.984167
MPV,44.203503,-72.562328
MPW,47.0761,37.4496
MPY,3.6575,-54.037222
MQB,40.5200833,-90.6523889
MQC,47.095472,-56.380278
MQF,53.393131,58.755661
MQH,-13.526944,-48.220556
MQI,35.5514,-75.4173
MQL,-34.2292,142.086
MQM,37.2233,40.6317
MQN,66.3639,14.3014
MQP,-25.3832,31.1056
MQQ,8.624406,16.071419
MQS,12.887947,-61.180161
MQT,46.353611,-87.395278
MQX,13.467367,39.533464
MRA,32.325,15.061
MRB,39.2407,-77.591
MRD,8.582294,-71.161186
MRE,-1.406111,35.008056
MRGT,18.066039,-63.084385
MRI,61.213544,-149.844447
MRK,25.9950278,-81.6725278
MRN,35.8202336,-81.6115119
MRO,-40.973333,175.633611
MRQ,13.360967,121.825583
MRS,43.435555,5.213611
MRST,40.796957,-74.473834
MRU,-20.430235,57.6836
MRV,44.225072,43.081889
MRX,30.556192,49.151879
MRY,36.587,-121.842944
MRZ,-29.4989,149.845
MSA,53.4414,-91.7628
MSE,51.342222,1.346111
MSH,20.675434,58.890467
MSI,3.295,72.4814
MSJ,40.703222,141.368364
MSL,34.7453,-87.6102
MSN,43.139858,-89.337514
MSO,46.916306,-114.090556
MSP,44.881956,-93.221767
MSQ,53.882469,28.030731
MSR,38.747769,41.661236
MSS,44.935833,-74.845547
MST,50.911658,5.770144
MSU,-29.462256,27.552503
MSW,15.669989,39.370103
MSY,29.993389,-90.258028
MSZ,-15.261222,12.146756
MTC,42.608333,-82.8355
MTF,6.967,35.533
MTH,24.726111,-81.051389
MTJ,38.509794,-107.894242
MTK,3.383333,173
MTL,-32.7033,151.488
MTM,55.131111,-131.578056
MTN,39.3256667,-76.4137778
MTQE,14.601432,-61.073111
MTR,8.823744,-75.825831
MTS,-26.529022,31.307519
MTT,18.103419,-94.580681
MTV,-13.666,167.712
MTY,25.778489,-100.106878
MUA,-8.32797,157.263
MUB,-19.972564,23.431086
MUC,48.353783,11.786086
MUE,20.001328,-155.668108
MUH,31.325356,27.221689
MUI,40.434811,-76.569411
MUK,-20.1361,-157.345
MUN,9.749067,-63.1534
MUO,43.043603,-115.872431
MUQ,48.1408,11.555
MUR,4.1775,114.321944
MUW,35.207725,0.147142
MUX,30.203222,71.419111
MUZ,-1.483,33.8
MVA,65.6558,-16.9181
MVB,-1.656156,13.438036
MVD,-34.838417,-56.030806
MVF,-5.20192,-37.3643
MVL,44.535,-72.614
MVP,1.253664,-70.233878
MVQ,53.9549,30.0951
MVR,10.451392,14.257361
MVS,-18.0489,-39.8642
MVT,-14.868055,-148.717225
MVV,45.8208,6.65222
MVY,41.391667,-70.615278
MVZ,-20.055333,30.859111
MWA,37.7549569,-89.0110936
MWB,-29.211,116.009
MWC,43.1103889,-88.0344167
MWF,-15,168.083
MWH,47.207708,-119.32019
MWK,3.348119,106.25805
MWL,32.781606,-98.060175
MWM,43.9134017,-95.1094083
MWP,28,85.333
MWQ,20.165453,94.941185
MWX,34.991389,126.382778
MWZ,-2.444486,32.932667
MXF,32.382944,-86.365778
MXH,-6.36333,143.238
MXJ,9.652172,6.462256
MXL,32.630634,-115.241637
MXM,-21.753867,43.375533
MXN,48.603222,-3.815783
MXP,45.630606,8.728111
MXS,-13.733,-172.3
MXT,-18.05,44.033
MXV,49.6633,100.099
MXX,60.957908,14.511383
MXY,61.4370608,-142.9030737
MXZ,24.35,116.133
MYA,-35.8978,150.144
MYB,-3.416667,10.65
MYC,10.249978,-67.649419
MYD,-3.22931,40.1017
MYE,34.0736,139.56
MYF,32.4759,117.759
MYG,22.379528,-73.0135
MYI,-9.91667,144.055
MYJ,33.827222,132.699722
MYL,44.889722,-116.101389
MYP,37.6194,61.8967
MYQ,12.3072,76.6497
MYR,33.67975,-78.928333
MYT,25.383636,97.351919
MYU,60.3714,-166.271
MYV,39.0553,-121.3411
MYW,-10.339058,40.181781
MYY,4.322014,113.986806
MZB,-11.361789,40.354875
MZG,23.568669,119.628311
MZH,40.829375,35.521992
MZI,14.512803,-4.079561
MZJ,32.509722,-111.325278
MZK,2.050278,173.266667
MZL,5.029597,-75.464708
MZM,49.071667,6.131667
MZO,20.288172,-77.0893
MZP,-41.123299,172.988998
MZR,36.706914,67.209678
MZT,23.161356,-106.266072
MZV,4.048333,114.805
N53,41.0358717,-75.1606789
N69,41.5769708,-73.7323514
N87,40.2139444,-74.6017778
NAA,-30.3192,149.827
NAG,21.092192,79.047183
NAH,3.683214,125.528019
NAI,3.95,-59.133333
NAJ,39.1888,45.4584
NAK,14.949497,102.312736
NAL,43.5129,43.6366
NAN,-17.755392,177.443378
NAO,30.754,106.062
NAP,40.886033,14.290781
NAQ,77.4886,-69.3887
NAS,25.038958,-77.466231
NAT,-5.911417,-35.247717
NAV,38.771867,34.53455
NAW,6.519922,101.7434
NAY,39.7825,116.387778
NBB,63.9241,65.0487
NBC,55.34,52.06
NBE,36.075833,10.438611
NBG,29.825333,-90.035
NBO,-1.319167,36.9275
NBS,42.088056,127.548889
NBU,42.090556,-87.8225
NBWK,40.496432,-74.446447
NBX,-3.368183,135.496406
NCA,21.917475,-71.939561
NCE,43.658411,7.215872
NCL,55.0375,-1.691667
NCN,60.077222,-147.991944
NCS,-27.770586,29.976894
NCU,42.4884,59.6233
NCY,45.929233,6.098764
ND4,45.110833,-78.64
NDA,-4.53333,129.9
NDB,20.933067,-17.029956
NDC,19.1833,77.3167
NDG,47.239628,123.918131
NDJ,12.133689,15.034019
NDK,5.63167,168.125
NDR,34.9888,-3.02821
NDU,-17.956461,19.719439
NDY,59.2503,-2.57667
NDZ,53.768612,8.644722
NEC,-38.483056,-58.817222
NEG,18.34,-78.335556
NEL,40.033333,-74.353333
NEV,17.205678,-62.589869
NEW,30.0424167,-90.02825
NEZ,57.47944445,43.29750001
NF4,44.364722,-78.783889
NFG,61.1083,72.65
NFL,39.416584,-118.70098
NFO,-15.5708,-175.633
NGB,29.826683,121.461906
NGE,7.357011,13.559242
NGF,21.450453,-157.768
NGI,-18.1156,179.34
NGO,34.858414,136.805408
NGP,27.692701,-97.290376
NGQ,32.10027,80.052778
NGS,32.916944,129.913611
NGU,36.937644,-76.289289
NGX,28.633,84
NGZ,37.7861,-122.3186
NHA,12.227467,109.192322
NHD,25.02694,55.36611
NHK,38.285981,-76.411781
NHT,51.553,-0.418167
NHV,-8.795603,-140.228789
NIB,63.010833,-154.383889
NIC,35.15111,33.27222
NID,35.685422,-117.692039
NIG,-1.35,176.45
NIM,13.481547,2.183614
NIO,-2.7175,17.6847
NIP,30.235834,-81.680556
NIT,46.311303,-0.401503
NIU,-16.119037,-146.368406
NJC,60.949272,76.483617
NJF,31.991667,44.404167
NJK,32.829222,-115.671667
NKC,18.097856,-15.947956
NKG,31.742042,118.862025
NKM,35.255,136.924
NKT,34.900872,-76.880733
NKX,32.867694,-117.14175
NLA,-12.998139,28.664944
NLC,36.333012,-119.95208
NLD,27.443918,-99.57046
NLF,-9.58333,143.767
NLG,56.0075,-161.160278
NLK,-29.041625,167.938742
NLO,-4.326689,15.327342
NLP,-25.5,30.9138
NLT,43.433056,83.380278
NLV,47.0579,31.9198
NMA,40.9846,71.5567
NMB,20.434364,72.843206
NME,60.471111,-164.700833
NML,57.055599,-111.573997
NMM,32.552083,-88.555557
NNA,34.298864,-6.595878
NNB,-10.848056,162.454167
NNG,22.608267,108.172442
NNL,59.966944,-154.851667
NNM,67.380537,53.051016
NNR,53.2303,-9.46778
NNT,18.807914,100.783419
NNX,4.13653,117.667
NNY,32.9808,112.615
NOA,-34.9489,150.537
NOB,9.97649,-85.653
NOC,53.910297,-8.818492
NOE,53.632221,7.191389
NOG,31.226083,-110.975831
NOI,44.4016,37.7779
NOJ,63.110079,75.162243
NON,-0.616667,174.366667
NOR,65.131897,-13.7463999
NOS,-13.312067,48.314822
NOU,-22.014553,166.212972
NOV,-12.808878,15.760547
NOW,48.141481,-123.414075
NOZ,53.8114,86.8772
NPA,30.352656,-87.318647
NPE,-39.465833,176.87
NPL,-39.008611,174.179167
NPZ,41.4539722,-87.0070833
NQA,35.356667,-89.870278
NQI,27.507223,-97.809723
NQN,-38.949,-68.155711
NQT,52.92,-1.079167
NQU,5.7,-77.28
NQX,24.575834,-81.688889
NQY,50.440558,-4.995408
NRA,-34.7022,146.512
NRD,53.706822,7.230247
NRK,58.586253,16.250622
NRL,59.3675,-2.43444
NRN,51.602222,6.141944
NRT,35.764722,140.386389
NSB,25.767,-79.25
NSE,30.724167,-87.021944
NSH,36.663333,51.464722
NSI,3.722556,11.553269
NSK,69.311053,87.332183
NSN,-41.298333,173.221111
NSO,-32.0372,150.832
NST,8.539617,99.944725
NSY,37.401664,14.922358
NTB,59.565683,9.212222
NTD,34.120285,-119.12094
NTE,47.153189,-1.610725
NTG,32.0708,120.976
NTL,-32.78,151.83
NTN,-17.6836,141.07
NTQ,37.293097,136.961853
NTR,25.865572,-100.237239
NTT,-15.9767,-173.755
NTU,36.820703,-76.033542
NTX,3.908714,108.387897
NTY,-25.333822,27.173358
NU8,43.935278,-79.263333
NUE,49.4987,11.066897
NUI,70.21,-151.005556
NUL,64.729444,-158.074167
NUP,60.905833,-162.439167
NUQ,37.416142,-122.049139
NUR,49.446,11.081944
NUS,-16.0797,167.401
NUW,48.351803,-122.655906
NUX,66.041811,76.313938
NVA,2.95015,-75.294
NVI,40.1172,65.1708
NVK,68.435833,17.388056
NVP,-5.121389,-60.380556
NVS,47.002625,3.113333
NVT,-26.879999,-48.65139
NWA,-12.298108,43.7664
NWI,52.675833,1.282778
NXP,34.296161,-116.162203
NXX,40.199833,-75.148167
NY9,43.9750617,-74.42044
NYA,62.11,65.615
NYC,40.714167,-74.005833
NYE,-0.34,36.91
NYG,38.501683,-77.305333
NYI,7.361828,-2.328756
NYK,-0.067,37.033
NYM,65.4809,72.6989
NYN,58.9,17.95
NYO,58.788636,16.912189
NYT,19.374,96.121
NYU,21.17383327,94.9246666
NZA,-14.854192,-74.961811
NZC,30.2187,-81.8767
NZH,49.566667,117.329444
NZJ,33.676132,-117.731164
NZY,32.699219,-117.21531
O03,40.1570414,-75.8704892
O27,37.7563333,-120.8001944
OAG,-33.3817,149.133
OAJ,34.829164,-77.612139
OAK,37.721278,-122.220722
OAL,47.78,10.627
OAM,-44.97,171.081667
OAR,36.681878,-121.762347
OAX,16.999906,-96.726639
OBC,11.968333,43.278611
OBE,27.265833,-80.851111
OBF,48.081364,11.283067
OBN,56.464,-5.4
OBO,42.733333,143.217222
OBS,44.544236,4.372192
OBU,66.912222,-156.897222
OBX,-7.583,141.317
OBY,70.485278,-21.966667
OCA,25.325393,-80.274775
OCC,-0.462886,-76.986842
OCF,29.1725,-82.224167
OCJ,18.404247,-76.969017
OCV,8.315061,-73.358331
ODB,37.842006,-4.848878
ODE,55.476664,10.330933
ODH,51.234139,-0.942825
ODN,3.967,115.05
ODO,57.5137,114.1348
ODS,46.426767,30.676464
ODY,20.6827,101.994
OEB,41.9335691,-85.0522935
OEM,5.811111,-55.190833
OER,63.408339,18.990039
OES,-40.7512,-65.0343
OFF,41.118332,-95.912511
OFU,-14.184444,-169.67
OGG,20.89865,-156.430458
OGL,6.806944,-58.104444
OGN,24.466944,122.977778
OGS,44.681854,-75.4655
OGX,31.917223,5.412778
OGZ,43.2051,44.6066
OHD,41.179956,20.742325
OHE,52.915,122.427
OHH,53.583333,142.933333
OHO,59.4101,143.057
OHR,54.411,8.3145
OIA,-6.763056,-51.05
OIM,34.782033,139.360306
OIR,42.071667,139.432911
OIT,33.479444,131.737222
OJC,38.5051,-94.4415
OKA,26.195814,127.645869
OKB,-24.95841,153.3145
OKC,35.393089,-97.600733
OKD,43.1161,141.38
OKF,-19.1492,15.9119
OKI,36.181125,133.324844
OKJ,34.756944,133.855278
OKN,-0.665214,13.673133
OKO,35.748492,139.348483
OKR,-9.75703,143.411
OKU,-18.8128,17.0594
OKY,-27.411389,151.735278
OLA,63.698908,9.604003
OLB,40.898661,9.517628
OLC,-3.465556,-68.918889
OLF,48.094444,-105.575
OLH,57.218056,-153.269722
OLM,46.9694044,-122.9025447
OLN,-45.6,-69.083333
OLP,-30.485,136.877
OLS,31.417722,-110.84789
OLT,32.7552,-117.1995
OLV,34.876944,-89.783333
OLZ,-14.8817,166.558
OMA,41.303167,-95.894069
OMB,-1.574733,9.262694
OMC,11.057997,124.565322
OMD,-28.5847,16.4467
OME,64.512203,-165.445247
OMF,32.356353,36.259181
OMH,37.6681,45.0687
OMM,18.133333,55.266666
OMN,29.1804,-81.06497
OMO,43.2829,17.845878
OMR,47.025278,21.9025
OMS,54.967042,73.310514
ONB,-8.583,147.2
OND,-17.8782,15.9526
ONG,-16.6625,139.178
ONH,42.524722,-75.064444
ONJ,40.1919,140.371
ONP,44.580361,-124.057917
ONQ,41.506111,32.088611
ONS,-21.667,115.116
ONT,34.056,-117.601194
ONX,9.35664,-79.8674
OOK,60.541389,-165.087222
OOL,-28.164444,153.504722
OOM,-36.3006,148.974
OPF,25.907,-80.278389
OPO,41.248055,-8.681389
OPS,-11.885,-55.586
OPU,-8.05,142.933
OQN,39.5924,-75.3455
OQU,41.5971389,-71.4121389
ORA,-23.152779,-64.32917
ORB,59.223733,15.037956
ORD,41.978603,-87.904842
ORE,47.987778,1.760556
ORF,36.894611,-76.201222
ORG,5.81108,-55.1907
ORH,42.2673,-71.8757
ORI,57.885278,-152.846111
ORJ,4.7,-60.016667
ORK,51.841269,-8.491111
ORL,28.545464,-81.332936
ORN,35.623858,-0.621183
ORP,-21.2667,25.3167
ORS,-18.634,146.5
ORT,62.961334,-141.929136
ORV,66.8175,-161.022222
ORW,25.2747,64.586
ORX,-1.714167,-55.836111
ORY,48.725278,2.359444
OSB,36.305833,43.1475
OSC,44.451558,-83.394053
OSD,63.1944,14.5003
OSH,44.024983,-88.551336
OSI,45.462667,18.810156
OSK,57.350453,16.497972
OSL,60.193917,11.100361
OSN,37.090617,127.029594
OSP,54.478889,17.1075
OSR,49.696292,18.111053
OSS,40.608989,72.793269
OST,51.198889,2.862222
OSU,40.0798,-83.073
OSW,51.0725,58.5956
OSY,64.4722,11.5786
OSZ,54.041,16.266
OTD,8.62876,-79.0347
OTH,43.4171,-124.246
OTI,2.045992,128.324708
OTP,44.572161,26.102178
OTR,8.601556,-82.968614
OTS,48.498889,-122.6625
OTU,7.010369,-74.715497
OTZ,66.884678,-162.59855
OUA,12.353194,-1.512417
OUD,34.78715,-1.923986
OUE,1.615994,16.037917
OUI,20.2573,100.437
OUK,60.417,-0.75
OUL,64.930061,25.354564
OVA,-24.236111,45.305
OVB,55.012622,82.650656
OVD,43.563567,-6.034622
OVS,61.32,63.6044
OWB,37.7401,-87.1668
OWD,42.1905278,-71.1729444
OXB,11.89485,-15.653681
OXC,41.4785556,-73.13525
OXD,39.5022607,-84.7843814
OXF,51.836944,-1.32
OXR,34.200833,-119.207222
OYE,1.543108,11.581361
OYG,3.633,31.75
OYL,3.465,39.105
OZA,30.735281,-101.202972
OZC,8.178508,123.841731
OZH,47.867,35.3157
OZP,37.174917,-5.615944
OZZ,30.939053,-6.909431
P08,32.93590164,-111.427002
P52,34.72999954,-112.0350037
PAB,21.9884,82.110983
PAC,8.973339,-79.555583
PAD,51.614089,8.616317
PAE,47.906342,-122.281564
PAF,2.3275,31.5
PAG,7.827197,123.458294
PAH,37.0602875,-88.7729583
PAJ,33.9021,70.0716
PAM,30.069567,-85.575417
PAN,6.785458,101.153569
PAO,37.4611111,-122.1150556
PAP,18.58005,-72.292542
PAQ,61.594914,-149.088711
PAR,48.856389,2.352222
PAS,37.010278,25.127778
PAT,25.591317,85.087992
PAV,-9.400878,-38.250575
PAX,19.9336,-72.8486
PAZ,20.602671,-97.460839
PBC,19.158144,-98.371447
PBD,21.648675,69.657219
PBF,34.173142,-91.935597
PBG,44.650944,-73.468139
PBH,27.403192,89.424606
PBI,26.683161,-80.095589
PBJ,-16.439,168.257
PBL,10.4805,-68.073025
PBM,5.452831,-55.187783
PBN,-10.721956,13.765528
PBO,-23.1711,117.745
PBP,9.85611,-85.3708
PBR,15.730878,-88.583767
PBU,27.329922,97.426269
PBV,56.578344,-169.661611
PBX,37.5617639,-82.5663889
PCA,20.0772,-98.782814
PCB,-6.336964,106.764561
PCL,-8.377939,-74.574297
PCM,20.6225,-87.082221
PCN,-41.348333,173.955278
PCP,1.662936,7.411742
PCR,6.184717,-67.493164
PCW,41.5162703,-82.8694868
PCZ,44.33325,-89.0197778
PDA,3.85,-67.91
PDB,59.782222,-154.1325
PDG,-0.874989,100.351881
PDK,33.8756111,-84.3019722
PDL,37.741184,-25.69787
PDO,-3.286069,103.8796
PDP,-34.855139,-55.094278
PDS,28.627394,-100.535211
PDT,45.695,-118.841389
PDV,42.067806,24.850833
PDX,45.588722,-122.5975
PEA,-34.75,137.933
PEC,57.955278,-136.236389
PED,50.013419,15.738647
PEE,57.914517,56.021214
PEF,54.157778,13.772778
PEG,43.095906,12.513222
PEI,4.812675,-75.739519
PEK,40.080111,116.584556
PEM,-12.613611,-69.228611
PEN,5.297139,100.276864
PEQ,31.3823889,-103.5107222
PER,-31.940278,115.966944
PES,61.8852,34.1547
PET,-31.718353,-52.327689
