"Sentiment"	"SentimentText"
0	"- Um, yeah... so I just stepped on a yellow jacket... big toe is on FIRE!!!!!!! "
0	"-- unfortunately lost alot of the music I'd been working on recently   , but good a time as any to start anew!"
0	" up early for dentist appt, stupid mom I'd've had all next week. This is why scheduling for me made me mad."
0	" upon further inspection, not only do I have a sunburned bright red neck, I also have ridiculous sunburned streaks going down each arm."
1	"ur ass Is pippin"
0	" urg..life fall together please. No phone, no car, no job, no life. pathetic."
0	"Vacation's over already... Back to work tomorrow. But the next thing to look out to is NYC in September!!"
1	"VEry very extraordinary  ? http://blip.fm/~5il06"
1	"very very very happy and slightly skinny  xx"
0	"waaaaahhh. ohyeah i had something to do eeee. haha"
1	"Wade.&quot;Grad...Hot...Bald.&quot; &quot;Your not gonna shave your head!&quot; &quot;Uh.. Yeah.I hot...get babes&quot; Hahahaha man love Wade!"
0	"wanna take me to Ontario Mills????"
0	"want holidays ... now! - B"
1	"Watching Dora The Explorer HAHA"
1	"- watching Flight of the Conchords  happy times for this and tonight"
1	"watching my best friends wedding."
1	"- watching The Hills season finale (Lauren's last episode ; *tear tear*), then watching the MTV Movie Awards afterwards! "
1	"Watching UP"
0	"way to bummed out."
1	"way to copy me"
0	"We Are OUT FROm PLayoffs"
0	" we are out, I was telling you #PakistanWillWin #PakCricket"
0	" we are out, I was telling you #PakistanWillWin #PakCricket omg"
1	"we can finally relax-finals are over for all of us xD then comes summer vacay!! so excited..."
0	" we can't get the dog. i'm seriously sad, now."
1	" we got Nicky's wedding gift off their wedding list hihihi a coffeepot, a creamer &amp; a sugar basin"
1	"We know who thats for ;] shhh."
0	"we lost by 2!! So sad"
1	"wearing my @JunkFoodTees to the party today  i luv it sooooo much im wearing it!  excited!!! (via @rach210) - Which Tee?"
0	"weather in Cochrane for Saturday is 90% chance of rain/snow mix with a high of 7... I just hope the roads stay ok..."
0	" weather wasnt good,,  was noice anyways."
0	"wel Dago and I are gonna run to you as soon as we can"
1	"welcome back here!!! @greekdude"
1	"Welcome to http://twitter.com/katuuu"
1	"well I'm gonna go to bed now. Goodnight all my twitter critters. Especially you @algebraoverdose  see you tuesday!"
0	"well just pss in my cornflakes"
0	"well this is my last tweet for 7-8 hours. byebye tweeters."
0	"we're done with gurren lagann"
0	"what a bitchh."
1	"what a great day/night! shaundara how loverly was it on a scale from 1-10 &quot;It was a million gagillion&quot; YAY"
0	"what a night"
1	"What a night.. lol"
0	"what a terrible feeling."
0	"what a waste of lives ... http://tr.im/mLou"
0	" what a weird day it has been yesterday, let's start a new stage... A new level coming up..."
0	" what am i, chopped liver?"
0	"what did my mum buy here!? Its like 1 hour there"
0	"what do I do?"
0	"What happened to that link on the side bar that says everybody?How am I going to look at what random people just tweeted now?"
0	"WHat happenedd to the feed? @andydick"
0	"What is this now? I get to RUN the forensics prevention program? all by myself. wow. really."
0	"what is wrong with me..."
0	" what shd I do, the 9cell battery for X61s said replacement required...."
0	"what the hell"
0	"what used to be the rainy day fund jar is now a golf tee holder... I'M HUNGRY DAMN IT!"
0	"whatever jess you miss me if not thats sad cause i miss you.."
0	"whats going on?"
0	"what's next?"
1	"whats up everyone doing"
0	"where did everybody go ???????????"
0	"where did my pookie go?"
0	"where does time disappear to? does it get sent to a factory where they spindle it to make cotton singlets?"
0	"where is my cd.. Omg.. Nd yeah she is  ur cmg 12?"
0	"- who works on a Friday at midnight after working 47 hrs already in the week...ME!!!"
1	"- Why am i up this early? I dont even have school or an exam :S ...... Oh well  ~ Any one wanna go out???? xxxxxxx"
0	"why cant I log in on my phoneeee..it just wont let meee"
0	"- why can't you hear me? ohhhhh right, its cause i lost my god damn VOICE ! "
0	"why cant you see that i am upset and hurt right now!!!!!!!!    I need a friend who carez"
0	"why did ugly betty have to be so sad? think i need that petrol station paper roll now"
0	"why didnt incubus have there show on wed.. cause at least we could of tried to make it to show in la sadness"
0	"why didn't she pick me up!!! now i have to take the bus home. what if i get kidnapped and sold on ebay??"
1	"Why do I feel a sudden surge of happiness?"
0	"Why do you always have to act like this? - http://tweet.sg"
0	" why do you have to treat me this way mom? we're both adults, so let's act like we are."
0	"Why he gotta look like that?"
0	"- why i'm already contemplating skipping church? heathen status"
0	"why meeee"
0	"why must i miss EVERYTHING  apparently #LVATT or #LinesVinesAndTryingTimes was trending &amp; where was i? sleeping"
0	"why oh why did my parents have to get rid of Disney Channel???? no PPP for me tonight"
0	"why so cold California?"
0	"why won't he just let me in?"
0	"why you gotta say thigns like thattt"
0	"- will start all over again, I go through it again "
0	"will the tour be on tv? in LA?"
1	"will you come to the party ? #jtv http://justin.tv/clarasdiary"
0	"wish i could be loser"
0	"wish i could understand her"
0	"wish I had the $$$$ for blink 182 tickets!"
0	"wish I still had a girl surprise with that."
0	"wish i was in bed soooo bad right now! .. pointless day .. ive done my test now have nothing to do."
0	"wish I were tweetin up with ya'll.."
0	"Wish the iPod had copy/paste"
1	"With Mak. (the one that cant ride the bike) jk jk"
0	"without my michaels 50% off coupons i am like a crack addict without crack! i need a job....again"
0	"-- woke up by the sound of aircon, it get broke, &amp;spilling water out of it "
0	"woke up from a nightmare and @vodkascene wasn't here. &lt;/3"
1	"won our second game 14-3   ..Kr?ker?y!"
0	"won the bid for Bliss n Eso tickets;; and he canclled it !!"
1	"wonderful day on a mini vacation happyformanymany reasons"
1	"Working on putting a new French Door in the house. Pictures later."
0	"worst dream ever"
0	"would you really do that?"
0	"wow this hurts"
1	"-- wow...  today we'll hit 94F (34C)... unseasonably hot!!  #fb"
0	"Wtf did you do? And OUCH"
0	"wth is happening with my neck. this is definitely not stiff neck :|"
0	"wwaaaaaaaaaaaaaaaaaaaaaaaaaaaaahhhhhhhhhhh  i hate geography"
1	"www.ElysiumRO.com - Experience the bliss!"
1	"www.myspace.com/easystarallstars"
0	"xbox live is going down for up to 24 hours. i'll be playing the new cod:w@w maps until then"
1	"xo - I want to remind me -  ? http://blip.fm/~7d9p7"
1	"yay i hit 50 subscribers on youtube. go me  lol."
1	"yes it's that serious LOL. Nicki Minaj is a beast! Don't act like you didn't know that's my celebrity crush LOL"
1	" you A1 in my book, ma'am @rosaliiinda: @liveguy i know i do"
0	"you alway's mis place thing's"
0	"You can't block followers from Snaptu... Britney will have fair game until I get on the computer again :s"
1	"You have a faible for white legwear. But the pullover made in Ecudaor makes it a really cool outfit! http://lookbook.nu/look/154014"
0	"you know it's over when hilary duff makes you cry... wow.."
0	"you look like hipster trash when you're that sweaty and underclothed."
1	"' you make me feel so crazy , I really feel you baby ' "
1	"you make me happy."
1	"You might see a vid on youtube of me but don't be inclined to watch it. Haha. Love you all. Tweet tweet."
0	"You promised"
0	" You still just don't see. Oh well. Someday you will. Someday, I'll make you see. &lt;3"
1	"- You think you know people. Then they tell you their nude fashion show stories.   ...  Nighty night."
0	"You will never know."
1	"your amazing"
0	"your not coming to the party"
0	"your terrible i hate you... i take that back"
1	" You're Welcome @spacegirly I love space, asronomy &amp; of course Marvin The Martian so spacemodulator just works for me."
1	"yuh.  BUT...it's cold outside..."
1	"Yup All Smile's Today Thanks To My best Kept Secret  He Is Too Funny Love That Guy..Welp Off To Work Out For A Bit Stay Focused Dig!!"
1	"! @bradbechler Good morning, Brad! I am ready to empower myself for a renewed week &amp; renew myself for an empowered week! "
0	"! @KCtweets you don't want to shake my hand?"
1	"! @nessie_111 no wonder @Benji1986 has no mates   Miserable git LOL"
1	"! @tmhoskins (recruiter): &quot;Community Server / SharePoint Dev 4 gig in Austin TX&quot; http://bit.ly/eapoq -hope 2see more jobreqs like this."
1	"! @webaddict @krystynchong ha don't concern myself w/ age gaps so long as it's legal wen it comes 2 attraction. Pouncing? I'm all 4 it."
0	"! cain't wait to go to the beach with Deonna tomarrow. it should be VERY fun. &amp; then M.A w/ deonna. wow im havin' a good summer. brace's"
1	"! Haveing Fun ! Kimmii soo funny ! Just been singing lessons with her XD  Seeing kieran my nephew 2day. Cant wait XD"
0	"! I really needed to tweet"
1	"!!  youre a jerk.. he knows. (-:"
1	"!! Thank god for late registration"
1	"!!!! My next door neighbour just gave me an awesome Diversity poster =D =D =D Yaaaay! Made my day  Ooh, that rhymes..."
1	"!!!!!!! People !!!!!!!!!!  Don't be evil"
0	"!!!!!!!!!!!!!!!!!!!! i am doing work"
0	"!!!sigh!!! done washing dishes, hate it sO much, but i dont hve Choice we got only 1 made here the other one just left a few month ago "
1	"!!!Veryy Bored!!!  ~~Craving Million's Of MilkShakes~~"
1	"!*Squeaky Out Goin To Bed Talk To Ya'll Tomorrow Night  *!"
0	"!@#$ing crap. CakePHP is really useful/nifty/spiffy, but it's got problems when it comes to filtering by related items. You just can't. "
1	"!@ChrisLicht ...sooo, any hope for a match up with Liz Cheney and Mikas Daddy? thx!! Ratings Gold I'm sure!!  @joeNBC @MSNBC"
1	"!@cway1979 Thanks boo, I appreciate it. "
0	"!@DJROCKT I missed the joke of the day!"
0	"!@dreadpiratemick Unfortunately, it doesn't. "
1	"!@helenthornber About the piggie pastry...Is there anything you want to tell us about not feeling well?  Oink?"
0	"!@KaroleWrites I wish I could imagine myself that way. Sadly I was raised in public schools + TV when home. NOT BY MY PARENTS &quot;teaching&quot;"
1	"!@lolunix both #! and !@ are unsearchable too, thanks to regex strips "
0	"!f you only knew what !t was that I was do!n  http://myloc.me/5xiX"
0	"!linuxoutlaws podcast feed is messed up .. i keep getting some Tiger Records BS in its stead or is it just me"
1	"!rb vi @jennyleepenny: &lt;---nice back in the day!hiya @1980s didnt see ya over there  HI @LuckySong ? http://blip.fm/~8ayp8"
0	"!ts my fr!day and !ts already dragg!n b/c ! d!dnt get any sleep"
0	"!ubuntu Unsubscribed from Ubuntu-Devel-Discuss, tried it out for a week and it just isn't worth reading "
0	"!what the eff is going on with me?! save me bf"
1	"!you can touch this!.... party time..."
0	" DA VINCI CODE SUCKS"
0	" I hate Harry Potter"
0	NA
0	NA
0	"# Do not use twitter's mean is you don't know yet what the twitter is. Why many people use this? Is it interesting? I'm a newbie."
0	"# Help #  Anyone tell me abt box model ! What is boxmodel ? Why ,Where use in &quot;HTML&quot; ? "
0	"# iv got the flu  i hate being sick#"
1	"# jaljeera...lol ...in trending topics ?? who would have thought...jai ho"
0	"# Leno @J_Sizzle25 *Sigh* Leno had his last show last night. How sad to see him go.  Conan will be great though, he's awesome as well."
1	"# Love Smart. Dr. Phil Mc Graw, stop blaming yourself and get on with your life.. and find just the perfect match.. the best gift ever "
1	"# Seems that VPN connection makes my connection faster"
0	"#*@? airlines - They left my bag @ EWR, &amp; with a 4 hr. connection, 2 "
0	"#@$%^&amp;*! can't sleep!  two baseball games in the mourning! shoot me now!"
0	"#093M3 Yep I've resorted to hiring a lot of movies seeing that all the domestic channels are playing sports"
1	"#1 Overall Draft Pick (2008) Jake Long looking kinda small next to me.   Says Dolphins are look'n good in '09.   http://twitpic.com/6fapi"
0	"#100pushups wk2 d3: 57 today - 3 short on the last set   But I lost track &amp; *might've* done an extra set of 10."
1	"#10yearsofEnema Dumpweed, Don't Leave Me, Aliens Exist, GATC, WMAA?, Dysentary Gary, Adam's, ATST, Party Song, Mutt, Wendy Clear e Anthem "
0	"#13 is an unlucky number... I'm restarting my mac for iTunes on the #13th day and #uptime count got reset"
0	"#13 not being allowed off school."
1	"#140conf Smartarse with an average look or gud-looking w/o the brain &amp; talk/type like this &quot;~YeAhh  U eat liao? lolx.&quot; Stay away from me!"
0	"#2 - i finally met a guy that i think is cute, funny, a gentleman, and has a million things in common w/me..but he's 22 and lives in FL "
1	"#2 in Poker last night   Quite a long way off #1, but still, that's better than third.  Was pretty rusty to start, too - no game for ages."
1	"#24 episodes 23+24 preair have been released  /me downloads"
1	"#26 Cant say I'm looking forward to my blood transfusion today, but external treatment finishes on Thursday "
0	"#3 woke up and was having an accident - &quot;It's pushing, it's pushing!&quot; he was crying because he couldn't stop from wetting his pants.  "
1	"#30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS  #30SECONDSTOMARS"
1	"#30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming"
1	"#33 - Most Viewed (Today) - Reporters #33 - Most Viewed (This Week) - Reporters on YouTube, yay  http://www.youtube.com/user/Jazzabelle85"
0	"#3aaah git is driving me crazy"
1	"#3breakupwords : size does matter"
0	"#3breakupwords @spanishkisses beats me"
1	"#3breakupwords out of cash!"
0	"#3breakupwords you have changed"
1	"#3hotwords &quot;I Do Swallow.&quot; (via @tracyewilli) Oh please swallow (&lt;--via@nsane8) #3hotwords -- I ALWAYS Swallow"
1	"#3hotwords all right here  NSFW &gt;&gt; http://bit.ly/RjluN"
1	"#3hotwords Double-Double Animal Style"
1	"#3hotwords hi to @StephHeartsUxo!"
1	"#3hotwords Kim Jong il. http://tinyurl.com/ad5z3j Awww yeah."
1	"#3hotwords pull my hair"
0	"#3stalkerwords - you're not home"
1	"#3turnoffwords &quot;are you in?&quot;"
1	"#3turnoffwords &quot;it is in...&quot; muwhahaha"
1	"#3turnoffwords Get off me isnt that obvious"
1	"#3turnoffwords green, infections, my moms place, can i come "
0	"#3turnoffwords hurry &amp; wait. this is what my whole day will be"
1	"#3turnoffwords I dont have any..well ur ass outta luck cause u ant gettin any  booyaaahsaahkaa"
1	"#3turnoffwords I'm wearing tights!"
0	"#3turnoffwords no not tonight"
0	"#3turnoffwords Pres. Clarence Thomas"
0	"#3turnoffwords size dont matter..."
1	"#3wordsaftersex  READY FOR MORE!!  i love me some @hilljustin !!!"
0	"#3wordsaftersex : Delete My  Number !!!    Aouch   #3stalkerwords"
0	"#3wordsaftersex goodbye innocence!!!"
1	"#3wordsaftersex 'I broke it?!?!' lol"
1	"#3wordsaftersex im so tired!"
0	"#3wordsaftersex my turn yet?"
1	"#3wordsaftersex Your Name please? Lol!"
0	"#45p Damn it sounds like Carnival in my living room! Got my soca on since I can't go to Zumba"
0	"#48 Jimmy Johnson won!  Had the better car.  Too bad for #24 who didn't have a good car."
1	"#5dollartees have just been ordered"
1	"#7663372 http://tgr.me/g/7663372 ~ hi everyone  happy friday"
1	"#95 &quot;Carpe diem. Seize the day, boys. Make your lives extraordinary.&quot; - Robin Williams as John Keating in Dead Poets Society, 1989 "
1	"#abhl all this talk of SPN and Musicals makes me so desperately want one, but I can't imagine JP going for it "
0	"#acdc - Iam obviously shit"
0	"#addictedto high heels that I can't even walk in"
0	"#addictedto my blackberry 8900"
0	"#aion_liv Will there be any further comps for EU Keys this weekend?  All I keep seeing is NA ones"
0	"#air france so sad"
0	"#Alchemilla show tonight CANCELED. Sad and sorry"
0	"#Alfresco problem: what is the max length of &quot;d:text&quot;? I have data for a property  that exceeds 5K characters"
1	"#alliances Best practices - @Stalwartcom podcast with yours truly, glossing over alignment &amp; metrics topics   http://payonperformance.com"
1	"#AllTimeLowSuckMoreCockThanAWellPaidWhore    repost this shit for the love of sanity"
1	"#alltimelowweek"
0	"#amazon #fail I decided to buy some mp3 downloads from @amazonmp3 this morning with a gift certificate. It just charged me without asking"
1	"#amgrat ...for new oppotunities...for understanding it is not the world but only me standing in my own way...for a lovely day"
1	"#amtarot HighPriestess Had never meditated, 1st metaphys gathering ever, closed eyes, saw space shuttle for stranger--he was retired/NASA "
1	"#android metaldetector says my laptop has metal...and the laundry has not...accurate enough"
1	"#Ferber #waketraining Despite last night's drama &lt;http://tr.im/nhsF&gt;, Rohan slept well (8:15p to 6:00a) three nights in row. "
1	"#FF #4 @LeslieSanchez &amp; @mccainblogette prove that not ALL the fun girls are Democrats! Funny, kind &amp; smart even if conservative. "
1	"#ff #music #followfriday  @TRE_BOOGIE  &lt;&lt; because he cared enough to tell me to get some sleep"
1	"#FF @1stladyaye (homie!) @relleyrelle(Bestie  @maf_capital_llc (my tweeple 4real lol) @G5Gi @useofforceent (my music tweeps)"
0	"#FF @AriesChild she is my Vegas buddy &amp; A Laker lover uuugh but I love her even though I'm all the way n Chicago"
1	"#ff @extraordmommy @tammyburnell @john_stiles  these people are supportive and kind, All my ff are people I have talked to, they are nice "
1	"#ff @herbadmother because her mom made me cry good tears yesterday"
1	"#FF @jasonridge1 @chelsealately @racheltrue @HartHanson @EricMillegan why? just because!"
1	"#FF @lennytoups  she likes the Lakers"
1	"#FF @LifeQuips, too funny "
1	"#ff @Tattooed_Mummy because she just broke Microsoft and her wit is as sharp as her teeth"
1	"#FF and of course @universalbarbie! there's no barbie that's better"
1	"#FF Family  @mignonsicard @gabbysicard @dufrenedana @cloudnineandten @paigekf @chivy6 @jmchauv @jasonchauvin @roychauvin @carmenchauvin"
1	"#ff Keep an eye on the claw and the new U2 tour taking shape over the course of June through @atu2 which was inspired by @mattmcgee"
1	"#FF love to this scrumptious gal ---&gt; @alhpixie She sometimes gets bored, so entertain her fellas LOL "
0	"#FF My cyber homeboy thought i forgot about him  follow him hes a funny dude!!! @MeLallmighty"
1	"#FF Red Sox Girls: @BoSoxCutie19 @bitchinmona @shelley1005 @GeekWearsPrada @thebestofhands @ShelliMayfield @LuvMyFeline @wearetheredsox."
1	"#FF Smart, Witty, &amp; Sassy Ladies (Did I mention Smart?)    @kimdhbutler @jbranigan @williger @beingswell"
0	"#ff sports: @BaseballFanNat @BKCyclones @blind_baseball @ESPNBaseball sorry for not getting around to everyone my phone is acting up"
1	"#ff thanks to @zenbitch @actionchick @stageplay @geekgirls @dave_horror @BoiLoDdi @_Brandee @jeremybuff (via @filmgurl11) Thank you!"
1	"#FF The first part of her bio caught my attention, I'm still working on the details  @ChitaHearse"
0	"#ff Tweeps w/whom I'll probably never get to have a drink  @HeyTammyBruce @RWSparkle @pinkelephantpun @JTlol @EdMorrissey"
1	"#FF:  @GeraldWhite:  My new, virtual mentor. "
0	"#finaltweet Guys, I have to tell you this before I die. It was @CeciliaBFoxy; I can hear her breaking down the door, even now. Goodbye. "
0	"#firstrecord Behind the Green Door - shakey Stevens  dont' laugh to much"
1	"#FirstRecord Crazy by Icehouse ...still love the song and the naband to this day"
0	"#Flickr: is there any problem to access the website or it's just me? I can't go to Flickr for 3 days in a row!"
1	"#flowers BOTD Place colorful gerbera daisies in sq vase add greens, viburnum snowball and brunches http://twitpic.com/7hjqx "
1	"#flylady *goes to* reboot laundry and do 15 min of flat surface clearing in kitchen *next up* 15 min in front of computer."
1	"#flylady 1st load drying, 2nd load started, folded &amp; put away towels dh didn't finished, making a little progress  also downloading pics"
1	"#flylady Collected DKs, quick pitstop before we're off back to school for party/dinner (I'm organising). I'll catch #NEWO on BTR archive! "
0	"#flylady finger cut,while washing a class that broke  plaster on lets put timer on 2 continue with dishes ..."
1	"#flylady For now I'm finished in closet, too hot to pull out anything today. Made good progress, can walk into it now  no clothes on floor"
1	"#flylady gm/hey girls! Laundry rebooted and enjoying the silence and extra me time thanks to family sleeping in"
0	"#flylady good morning.  dh had to fix my computer this a.m., was acting very strange yesterday &amp; couldn't get into anything "
0	"#flylady kids snacks packed 4 tomorrow, having bed time snack, finishing watching The Pagemaster, dd's last day of Kindergarten tomorrow "
1	"#flylady Laundry and regular upkeep, that's it.  This is nice.  "
1	"#flylady Listening to the Focus Makes Me Fabulous show by FlyLady Tools on BlogTalkRadio - http://tobtr.com/s/549205"
1	"#flylady lunch has been consumed, ds2 down for his nap, that's my cue to catch one too! BBL "
1	"#flylady off to sort &amp; start, me complaining won't get it done, time to adjust my attitude "
0	"#flylady Oh deary me: 15 mins not enough to rescue kitchen  I shall come back to it later so I can mow the lawn while still cool outside"
1	"#flylady ok, dinner in oven, having lasagna &amp; salad, did some knitting, dozed a little, drank lots of water, headache finally almost gone "
0	"#flylady ok, just glanced in lr, boys in there, I think they are part hurricane!!  I need to let them have some time b4 cleaning "
0	"#flylady purchased the gift cards, 1stds10's Nintendo DS not working, now have to get in touch with Nintendo so they can fix it "
1	"#flylady WHB status: 4 tasks done, 'take out trash' now, which I did after school run. So having rye/pb/jam and OJ. Then I'm off again! "
1	"#follow @spreadingjoy the name say it all"
1	"#Follow Friday wtf is that? lo I'm guessing this is it lol: @HumanCollective @GaxAngel @caffeinatedKiss @befosaur"
1	"#FollowFirday - @webmarketingmav, @Harith, @SEOCopy, @Halfdeck, @shonali, @epcotx, @SEOdojo, @DanTanner - you'll love them "
1	"#followfriday - @KhloeKardashian - Everybody's favorite"
1	"#followfriday  @knealemann a smart intelligent, engaging, spot on, handsome did I mention smart ?  Happy Friday everyone"
1	"#followfriday  @psjbutler  thank you for the folliday!!"
1	"#followfriday - couldn't fit everyone on  @lulurocks3 @Brannigans  @bobbolicious @wozlewis @djkey - all my great friends here on twitter!"
1	"#followfriday  HappyForTheeze Helpers  @RobertUmpleby @KikiValdes @lyndons"
1	"#followfriday  people are filing up to enter the mosque next to my office."
1	"#followfriday #lakers #sports  @JodyWatly @JohnLegend @Alicejam @heykim. @ohbribri Go #Lakers!"
1	"#followfriday @140LoveBird - Thanks!!!  xo"
1	"#FollowFriday @21119....one of my favorite people."
1	"#followfriday @Al_AzZ"
1	"#FollowFriday @AmericanWomannn @MissBeckala @GinaATL @LoriMoreno - These ladies make me smile"
1	"#followFriday @Angel42579 &lt;-- she likes Vegas"
1	"#followfriday @Annjj  cos she tastes like cherry cola  xxxx"
1	"#followfriday @aussieBum  for all the twit pics of male models  @fastidiousbabe  &amp;  @jetsetsocialite  for all the cool fashion updates"
0	"#FollowFriday @bersheba hi sorry I am watching bad news here"
1	"#Followfriday @Bizarre57 Follow Barry... such a nice bloke!"
1	"#followfriday @BrainGuyJerry thanks so much for the mention!!!"
1	"#followfriday @bruffstar Ledge!"
1	"#followfriday @Carrickman A Twitter newbie but has made me laugh a few times already. Observations on Bradford wildlife  Worth a follow."
1	"#followfriday @catawu  thanks for the feedback"
1	"#FollowFriday @cmpriest is a writer whose words as sharp &amp; shiny as diamonds. You will thoroughly enjoy her writing &amp; Tweets."
1	"#followfriday @consciouscats because she's on a similar wave length as me"
1	"#followfriday @countersound &amp; @hmspmusic two gr8 labels that support upcoming house producers"
1	"#followfriday @creattica @inspiredm @ronicadesign @JamisonKelly @AndyBeard @KISSmetrics... maybe I'm repeating myself but they're great!"
0	"#followfriday @DanielBettridge @feelgoodguru @katiedidwhat (sorry, forgot u 2 earlier  ) @rachelcw @coachkiki @ODannyGirl7 @timeril"
1	"#FollowFriday @DanielFielding cuz he's a nice kid &amp; don't hate me cuz I said that  @Braincrayon cuz a name like that SHOULD be followed!"
1	"#FollowFriday @deanhunt Happy Birthday"
1	"#followfriday @DianaKhalil for awesome web development and social media links  she is a great person to know and treasure"
1	"#followfriday @Donnette because she's a very interesting person who blips fantastically too"
1	"#FollowFriday @ElizabethBanks is a gorgeous actress whose Tweets are full of humour and wit and intelligence. You'll love her."
1	"#FollowFriday @elocio ==&gt; most generous in giving Friday Love"
1	"#followfriday @enhance_me beautiful enhanced pictures completely unique - think I might get myself one of the kiddies"
1	"#Followfriday @erincarly Because she is one of my &quot;homies&quot; and a Diva of photography. Throw some gigs her way. You won't regret."
1	"#followfriday @evregirl because she is so awesome and authentic @twanjikalula cause he is funny and friendly and in TV"
1	"#followfriday @f1fanatic_co_uk @F1Wolf @sebmatthews other f1 tweeters /blog sites"
1	"#Followfriday @fiercemichi Sendin the love, ran out of the room Follow the michi "
1	"#followfriday @foyboy 1) She had Skips on her face earlier this week, 2) Name-checks me on the telly in a grand, spectacular fashion "
1	"#followfriday @FranAspiemom @lucylemon 2 lovely ladies you must follow. Twitter is incomplete without them.  http://twurl.nl/l4gske"
1	"#followfriday @fudgecrumpet @mrsfudgecrumpet @Hapson @Dojie @anz_rocks  good people to know."
1	"#followfriday @gabbler - hes a funny 1 @kirstieallie - so funny @drakeshipway - apps &amp; stuff @CMoz - technology stuff &amp; laughs  my 1st FF"
1	"#followfriday @GoddessLeonie , @starshyne , @MedGarden420 , @VeganDrus , @420thoughts , @knotby9 all groovy people "
1	"#FollowFriday @HotForWords - don't you wish your English teacher (from Russia)  looked like that?  #babe"
1	"#followfriday @idaremyidea my #awesome Australian friend . full of joy and laughter. A great friend"
1	"#followfriday @ikki_oo  great fun  goodtimes"
1	"#followfriday @IndyCSz you rock! It was great seeing you yesterday."
1	"#FollowFriday @JamieGator @1MysteryGirl  @dmattpreston @JuanitaBerguson @rcul8r  &lt;--- Because they say nice things in their FF tweets"
1	"#FollowFriday @JArmintrout is a genius writer who soon will have world-wide acclaim for her talent. Her books &amp; Tweets are a JOY to read!"
1	"#followfriday @JasonBradbury @jamessilverlake @ryanblock @inkedmn @darenBBC - all wicked Tweeters"
1	"#followfriday @JenniferElaina Thanks for the shout out. His name is Ramses  Have a nice day"
1	"#followfriday @justjayde cuz she's nuts"
1	"#followfriday @karyn_c @angela_woo @pineapplePD @kalodesigns @randiohdesigns @shanknits WHY FOLLOW? CUZ THEY'RE COOL CHICKS, LIKE MYSELF! "
1	"#FollowFriday @ke77kat OMG a day without this amazing woman is like a day without sun. You'll love her, need her &amp; adore her! "
1	"#followfriday @kiwiwi @anabell39 @twittfisch @angryyoungman2 @jane_doe_german @uinnberlin @germanytoday ...&amp; last but not least: @cc30"
1	"#FollowFriday @KristineRusch is a genius writer. Her books &amp; Tweets are fantastic reads. She's wonderous! You'll LOVE her."
1	"#followfriday @lepetitbebe, formerly known as @YayaSue "
1	"#followfriday @lindsa  Serious and not serious conversation on and off-beat"
1	"#followfriday @loriellenew http://imdb.com/name/nm0627581/ Hollywood actress all about positivity"
1	"#followfriday @LucasBlack @jaybranch @ab_p @spook 68 @Dojie @its_Claire @Hyper8 just some to follow"
1	"#followfriday @Luvschweetheart Again, it might be mostly because her avatar rocks.  And she is fun to tweet to "
1	"#followfriday @mamakelly , @newrose , @arholtz , @BritNastyB , @mjbadass don't miss out on these all worth a follow "
1	"#followfriday @Mandie_M @Verwon @mmangen  @drpants @scarletmandy @churchpunkmom and some more awesome tweeps! Followww! &lt;3"
1	"#followfriday @Maria Aguilar@Alegria21@LettyA@formulacyan@peachonice  &lt;3"
0	"#FollowFriday @mattlogelin 'life and death. all in a 27-hour period' This cool guy lost his wife within 24 hours of their bub being born"
1	"#followfriday @merlinfx  Good friend in the IT/Web Industry."
1	"#followfriday @missbeckala @adamandeve @140lovebird @bikini_beat Some of my favs!!!"
1	"#followfriday @mmhastings because he has said he will keep us informed over the summer re &quot;Champ&quot; the Lake Champlain monster!"
1	"#followfriday @Mnmissy because she is only 7044 on twitterholic.com and we should help her improve that score"
1	"#followfriday @moggy99 @woywegian @ozdj 4 the antipedian experiences @seismicshed @tomatthechad  4 the male view @bombayley @suziq13 4 ??"
1	"#followfriday @mrgunn for science and all sorts of useful information, based in lovely San Diego, a bustling biotech cluster "
1	"#followfriday @MyChemChat"
1	"#followfriday @PermanentTrails WHOA...bunnies didn't look like that when I was a youngin'...lol. Thanks for your share tonight."
1	"#followfriday @pippip1 Hi all, pip is new to Twitter, a fan of #BGT and a good laugh - Please add here to your following list  @conkinho"
1	"#FollowFriday @PopArtDiva &lt;--- She's my virtual drinking buddy!   Come join the party!!"
0	"#followfriday @RoRuby although she doesnt consider me a sweetheart to"
1	"#followfriday @rustyrockets --&gt;you wont regret it"
1	"#followfriday @SlashWeb @moin86 @0boy @warrior007 @ThePowerDigger Cool tweeps to follow!"
1	"#followfriday @TessMorris @mozwold @emmacrook @dannypcrook @NanaRaine @Beverleyknight coz they are FAB tweeps  xxx"
1	"#followfriday @the_c_word @ipooped  going for the nasty this week"
1	"#FollowFriday @TheKJA is Kevin Anderson a tremendously talented writer whose books &amp; Tweets you just can't get enough of. You'll love him"
1	"#Followfriday @ThePrincess Pug, @SheriSalata, @DrOz. @sailingpug, @cesarmillan, @iConservePA, @WestShoreRec "
