ProductID,Date,Zip,Units,Revenue,Country
1182,3/3/2011,L5N,1,225.6975,Canada
973,3/4/2011,K1H,1,619.4475,Canada
963,3/5/2011,R3H,1,419.9475,Canada
2179,3/5/2011,M7Y,1,734.9475,Canada
207,3/5/2011,R3E,1,856.7475,Canada
1879,3/5/2011,R3H,1,971.1975,Canada
165,3/5/2011,M7Y,1,671.7375,Canada
578,3/6/2011,L5R,1,787.4475,Canada
676,3/7/2011,M5P,1,761.1975,Canada
1009,3/7/2011,L5R,1,131.1975,Canada
615,3/7/2011,M7Y,1,682.4475,Canada
674,3/7/2011,H1B,1,682.4475,Canada
2086,3/7/2011,L5P,1,241.4475,Canada
1892,3/14/2011,M4V,1,876.6975,Canada
554,3/14/2011,M7Y,1,849.8175,Canada
2054,3/14/2011,L5N,1,713.9475,Canada
1175,3/15/2011,H1B,1,713.9475,Canada
2385,3/15/2011,M4S,1,786.45,Canada
2045,8/18/2011,L5N,1,608.9475,Canada
402,8/20/2011,L5P,1,1023.6975,Canada
993,8/20/2011,R3H,1,419.9475,Canada
653,8/20/2011,M7Y,1,874.0725,Canada
762,8/22/2011,M4V,1,191.5725,Canada
506,8/22/2011,M6S,1,1249.4475,Canada
1532,8/22/2011,L5R,1,446.1975,Canada
1722,8/22/2011,K1H,1,86.5725,Canada
761,8/22/2011,M4V,1,191.5725,Canada
1531,8/22/2011,L5R,1,446.1975,Canada
2379,8/23/2011,R3V,1,214.725,Canada
407,8/23/2011,M6G,1,1601.1975,Canada
733,8/23/2011,L5R,1,443.1,Canada
1175,8/23/2011,M5R,1,713.9475,Canada
690,8/23/2011,L5R,1,419.9475,Canada
2394,8/23/2011,R3Y,1,152.1975,Canada
407,8/23/2011,L5P,1,1601.1975,Canada
734,8/23/2011,L5R,1,443.1,Canada
545,8/23/2011,M7Y,1,787.4475,Canada
1179,8/31/2011,M7Y,1,577.4475,Canada
451,9/19/2011,M7Y,1,910.8225,Canada
1141,9/20/2011,L5K,1,866.1975,Canada
461,9/20/2011,R3G,1,1128.6975,Canada
1987,9/20/2011,K1Y,1,183.6975,Canada
1085,8/24/2011,M5R,1,102.3225,Canada
1182,8/24/2011,M5B,1,220.4475,Canada
2365,8/24/2011,R3H,1,540.225,Canada
9,8/24/2011,H1B,1,577.2375,Canada
1086,8/24/2011,M5R,1,102.3225,Canada
2360,8/25/2011,M5R,1,576.975,Canada
506,8/25/2011,R3H,1,1249.4475,Canada
1137,10/5/2011,L5P,1,834.6975,Canada
615,10/5/2011,M4Y,1,682.4475,Canada
506,10/6/2011,R3G,1,1244.1975,Canada
17,10/7/2011,M6H,1,412.125,Canada
2218,10/7/2011,H1B,1,165.375,Canada
1798,10/7/2011,M6H,1,708.225,Canada
2219,10/7/2011,H1B,1,165.375,Canada
335,10/7/2011,K1R,1,865.9875,Canada
26,10/7/2011,M6H,1,786.975,Canada
2360,10/8/2011,M5X,1,576.975,Canada
1229,10/8/2011,L5P,1,288.6975,Canada
295,10/8/2011,M6S,1,1049.7375,Canada
461,10/8/2011,R3S,1,1128.6975,Canada
1880,10/8/2011,H1B,1,944.9475,Canada
2379,3/9/2011,T6G,1,209.475,Canada
1223,3/9/2011,V5W,1,427.8225,Canada
2369,3/9/2011,V6Z,1,424.725,Canada
609,3/9/2011,T6R,1,839.9475,Canada
2058,3/25/2011,T6G,1,288.6975,Canada
433,3/25/2011,V5V,1,997.4475,Canada
115,3/26/2011,V6A,1,905.625,Canada
1713,3/26/2011,V6R,1,112.8225,Canada
2380,3/26/2011,T2C,1,335.9475,Canada
2396,3/26/2011,T3C,1,125.475,Canada
974,3/15/2011,V6G,1,669.3225,Canada
1094,3/15/2011,T6J,1,62.9475,Canada
2280,3/15/2011,V6M,2,404.25,Canada
2263,3/15/2011,V6M,1,359.625,Canada
1093,3/15/2011,T6J,1,62.9475,Canada
1171,3/15/2011,V5Z,1,356.9475,Canada
2262,3/15/2011,V6M,1,359.625,Canada
1077,3/15/2011,T6R,1,383.1975,Canada
2066,3/15/2011,V7Y,1,393.6975,Canada
1078,3/15/2011,T6R,1,383.1975,Canada
2215,3/15/2011,V6M,1,401.625,Canada
2224,3/16/2011,V6A,1,62.9475,Canada
615,3/16/2011,T5K,1,682.4475,Canada
506,3/16/2011,V6L,1,1244.1975,Canada
2076,3/16/2011,V6H,1,758.5725,Canada
115,3/16/2011,T5L,1,905.625,Canada
1043,3/16/2011,T5W,1,362.1975,Canada
2225,3/16/2011,V6A,1,62.9475,Canada
1180,3/16/2011,T6G,1,514.4475,Canada
1183,3/16/2011,R2G,1,619.4475,Canada
2396,3/16/2011,T6E,1,125.475,Canada
1129,3/17/2011,V6J,1,493.4475,Canada
2069,3/17/2011,T6H,1,524.9475,Canada
907,3/17/2011,T6E,1,629.9475,Canada
1182,3/17/2011,T5G,1,223.0725,Canada
1212,3/17/2011,T1Y,1,404.1975,Canada
676,3/23/2011,T3G,1,761.1975,Canada
1127,3/23/2011,T2J,1,766.4475,Canada
1997,3/23/2011,V5V,1,787.4475,Canada
2412,3/23/2011,T2H,1,107.5725,Canada
1182,3/23/2011,V6Z,1,209.9475,Canada
2077,3/23/2011,V6C,1,367.4475,Canada
1229,3/23/2011,V6R,1,288.6975,Canada
2331,3/23/2011,T6G,1,655.725,Canada
1053,3/24/2011,T6V,1,336.9975,Canada
846,3/24/2011,V6S,1,577.4475,Canada
1493,3/24/2011,V6T,1,419.895,Canada
1129,3/24/2011,V7W,1,461.9475,Canada
1009,3/29/2011,T6K,1,131.1975,Canada
1699,3/29/2011,T6G,2,346.395,Canada
1078,3/29/2011,V6L,1,383.1975,Canada
2332,3/29/2011,V5X,1,534.975,Canada
443,3/29/2011,V6T,1,892.4475,Canada
636,3/29/2011,T2X,1,881.9475,Canada
1114,3/29/2011,T5K,1,167.9475,Canada
2350,3/29/2011,T6E,1,387.975,Canada
201,3/29/2011,T6R,1,1475.1975,Canada
993,3/30/2011,V6T,1,383.1975,Canada
1228,3/30/2011,V6A,1,146.9475,Canada
2090,3/30/2011,V6E,1,383.1975,Canada
2380,3/30/2011,V5Z,1,335.9475,Canada
2332,3/30/2011,V7X,1,529.725,Canada
1078,3/30/2011,T1Y,1,383.1975,Canada
407,4/8/2011,T6T,1,1601.1975,Canada
438,4/8/2011,V5V,1,997.4475,Canada
676,4/9/2011,V6S,1,761.1975,Canada
1875,4/1/2011,T5Y,1,1244.1975,Canada
2177,4/2/2011,T6E,1,656.1975,Canada
506,4/3/2011,T6R,1,1244.1975,Canada
819,4/5/2011,T6E,1,1396.4475,Canada
1182,7/23/2011,T2C,1,225.6975,Canada
461,7/23/2011,T6R,1,1128.6975,Canada
1182,7/23/2011,T1Y,1,209.9475,Canada
2341,7/25/2011,V5Y,1,445.725,Canada
449,7/26/2011,V6H,1,1023.6975,Canada
609,7/26/2011,V5Z,1,839.9475,Canada
1167,7/26/2011,T3C,1,249.3225,Canada
1125,7/27/2011,T6G,1,976.4475,Canada
2186,7/27/2011,T5K,1,419.9475,Canada
2394,7/27/2011,T6V,1,152.1975,Canada
1009,7/28/2011,V6M,1,131.1975,Canada
2380,7/28/2011,T6E,1,335.9475,Canada
1000,8/6/2011,T2Y,1,107.5725,Canada
2186,8/6/2011,T6G,1,430.4475,Canada
1175,8/8/2011,V6M,1,713.9475,Canada
1171,8/9/2011,V6G,1,377.9475,Canada
506,8/9/2011,T6E,1,1244.1975,Canada
2368,8/9/2011,T6G,1,802.725,Canada
2350,8/10/2011,V7G,1,398.475,Canada
207,8/10/2011,T1Y,1,856.7475,Canada
295,8/10/2011,V6E,1,1049.7375,Canada
942,8/10/2011,T2R,1,614.1975,Canada
945,8/10/2011,T3R,1,682.4475,Canada
826,7/29/2011,T5C,1,1333.4475,Canada
2396,7/29/2011,V5N,1,125.475,Canada
1879,7/30/2011,V6H,1,997.4475,Canada
1129,7/30/2011,T6H,1,493.4475,Canada
2331,7/30/2011,T5K,1,713.475,Canada
2332,7/30/2011,V5Z,1,534.975,Canada
549,7/30/2011,T6E,1,551.1975,Canada
449,7/30/2011,V7W,1,1102.185,Canada
981,7/30/2011,T2C,1,178.4475,Canada
2269,7/30/2011,R2G,1,366.975,Canada
1863,7/30/2011,V6B,1,787.4475,Canada
449,7/31/2011,T6R,1,1023.6975,Canada
615,7/31/2011,T2X,1,682.4475,Canada
640,7/31/2011,V6S,1,805.8225,Canada
1060,8/1/2011,T2J,1,157.4475,Canada
1059,8/1/2011,T2J,1,157.4475,Canada
1175,8/1/2011,T2J,1,719.1975,Canada
476,8/2/2011,V5V,1,1955.5725,Canada
449,8/2/2011,T6S,1,1023.6975,Canada
981,8/2/2011,T5K,1,178.4475,Canada
1180,8/3/2011,T5L,1,514.4475,Canada
1009,8/3/2011,T3R,1,131.1975,Canada
456,8/4/2011,T2J,1,1181.1975,Canada
470,8/4/2011,V6A,1,1023.6975,Canada
782,8/4/2011,R2C,1,110.1975,Canada
781,8/4/2011,R2C,1,110.1975,Canada
2380,8/11/2011,V7M,1,356.475,Canada
791,8/11/2011,V6H,1,78.6975,Canada
2199,8/11/2011,V6H,1,204.6975,Canada
792,8/11/2011,V6H,1,78.6975,Canada
1879,8/11/2011,T6W,1,944.9475,Canada
2412,8/12/2011,R2G,1,107.5725,Canada
1223,8/13/2011,T5Y,1,398.9475,Canada
690,8/13/2011,T3R,1,419.9475,Canada
907,6/4/2011,T5K,1,703.4475,Canada
636,6/4/2011,V7N,1,881.9475,Canada
1889,6/4/2011,V5W,1,656.1975,Canada
2387,6/4/2011,V6G,1,530.1975,Canada
2104,6/4/2011,T3C,1,566.9475,Canada
2388,6/4/2011,T6E,1,346.4475,Canada
1171,6/4/2011,T6E,1,377.9475,Canada
908,6/6/2011,T5K,1,209.9475,Canada
2097,6/6/2011,T6E,1,519.6975,Canada
443,6/6/2011,T6T,1,892.4475,Canada
690,6/6/2011,V6S,1,419.9475,Canada
449,6/6/2011,V6J,1,1102.185,Canada
1137,6/6/2011,T6H,1,818.9475,Canada
1062,6/16/2011,V5Z,1,146.9475,Canada
2045,6/16/2011,V6S,1,608.9475,Canada
1061,6/16/2011,V5Z,1,146.9475,Canada
449,6/20/2011,V6A,1,1102.185,Canada
2396,6/20/2011,V5N,1,115.4475,Canada
449,6/20/2011,V6S,1,1102.185,Canada
604,6/20/2011,V5N,1,540.6975,Canada
609,6/21/2011,T2J,1,839.9475,Canada
1183,6/21/2011,T2X,1,724.4475,Canada
1175,6/21/2011,V5Z,1,713.9475,Canada
2138,6/21/2011,T6E,1,461.9475,Canada
2169,6/30/2011,T5K,1,593.1975,Canada
236,6/30/2011,T3G,1,577.2375,Canada
491,6/30/2011,V6N,1,892.4475,Canada
496,6/30/2011,T6G,1,1023.6975,Canada
200,6/14/2011,T5K,1,1111.11,Canada
2332,6/14/2011,V6J,1,524.475,Canada
942,6/14/2011,T2X,1,614.1975,Canada
945,6/14/2011,T2X,1,682.4475,Canada
2136,6/15/2011,V6S,1,451.4475,Canada
1212,6/15/2011,T6B,1,388.4475,Canada
2360,6/15/2011,T2X,1,576.975,Canada
407,6/15/2011,R2G,1,1601.1975,Canada
1125,6/15/2011,V6S,1,965.9475,Canada
2076,6/15/2011,T2C,1,758.5725,Canada
2104,6/30/2011,V5V,1,566.9475,Canada
200,6/30/2011,V6A,1,1111.11,Canada
826,6/30/2011,T6E,1,1202.1975,Canada
981,6/30/2011,T1Y,1,178.4475,Canada
2236,6/30/2011,T5L,1,194.1975,Canada
449,6/30/2011,V5Z,1,1102.185,Canada
578,6/30/2011,T6R,1,787.4475,Canada
826,6/30/2011,T6K,1,1217.9475,Canada
1879,7/1/2011,T2J,1,944.9475,Canada
585,6/21/2011,R2G,1,419.9475,Canada
389,6/21/2011,T6G,1,892.2375,Canada
1175,7/7/2011,T6E,1,713.9475,Canada
2354,7/7/2011,T5K,1,414.225,Canada
615,7/7/2011,T2J,1,682.4475,Canada
549,6/28/2011,T6E,1,551.1975,Canada
1000,6/28/2011,V6T,1,107.5725,Canada
1085,6/29/2011,V7M,1,118.0725,Canada
1223,6/29/2011,T5K,1,398.9475,Canada
456,6/29/2011,V5W,1,1181.1975,Canada
690,6/29/2011,T2C,1,419.9475,Canada
2360,6/29/2011,T6G,1,576.975,Canada
1086,6/29/2011,V7M,1,118.0725,Canada
180,6/29/2011,T5V,1,832.125,Canada
457,6/30/2011,V5Z,1,997.4475,Canada
1129,6/30/2011,T6K,1,493.4475,Canada
2237,6/30/2011,T5L,1,194.1975,Canada
2395,7/7/2011,V7Y,1,157.4475,Canada
945,7/7/2011,T6E,1,682.4475,Canada
567,7/8/2011,T6E,1,771.6975,Canada
2197,7/8/2011,T2H,1,238.8225,Canada
676,7/8/2011,V6G,1,761.1975,Canada
2360,7/8/2011,T5K,1,590.1,Canada
506,7/8/2011,V6Z,1,1249.4475,Canada
1863,7/9/2011,T6T,1,787.4475,Canada
578,7/9/2011,T1Y,1,787.4475,Canada
666,7/9/2011,T3G,1,813.6975,Canada
615,7/11/2011,V5X,1,682.4475,Canada
778,7/11/2011,T6E,1,124.3725,Canada
777,7/11/2011,T6E,1,124.3725,Canada
449,7/11/2011,T5H,1,1023.6975,Canada
506,7/12/2011,V5V,1,1244.1975,Canada
2036,7/12/2011,T3R,1,183.6975,Canada
496,7/12/2011,V5M,1,1023.6975,Canada
506,7/26/2011,T6G,1,1244.1975,Canada
1200,7/26/2011,T3C,1,120.6975,Canada
407,7/26/2011,T6G,1,1601.1975,Canada
563,9/9/2011,V6T,1,779.5725,Canada
1182,9/9/2011,R2G,1,220.4475,Canada
2133,9/9/2011,T6E,1,467.1975,Canada
585,9/9/2011,R2G,1,419.9475,Canada
449,9/10/2011,T6S,1,1023.6975,Canada
927,9/10/2011,T5Y,1,587.9475,Canada
1884,9/10/2011,V5X,1,761.1975,Canada
402,9/26/2011,V5V,1,1023.6975,Canada
1698,9/26/2011,R2G,1,178.4475,Canada
450,9/26/2011,R2G,1,1716.6975,Canada
2363,9/27/2011,T6G,1,1023.75,Canada
362,9/27/2011,T5K,1,734.7375,Canada
1129,9/27/2011,V6A,1,493.4475,Canada
2331,9/27/2011,V5N,1,713.475,Canada
506,9/27/2011,V5V,1,1249.4475,Canada
972,9/28/2011,V6H,1,666.6975,Canada
2277,9/21/2011,V7V,1,328.125,Canada
826,9/22/2011,T2C,1,1217.9475,Canada
973,9/22/2011,T6E,1,619.4475,Canada
916,9/22/2011,T6J,1,839.9475,Canada
927,9/22/2011,T3C,1,587.9475,Canada
656,9/23/2011,T6G,1,900.3225,Canada
1850,9/10/2011,V5X,1,152.1975,Canada
1053,9/12/2011,T3C,1,322.8225,Canada
449,9/12/2011,V6S,1,1023.6975,Canada
1182,9/13/2011,V6T,1,220.4475,Canada
451,9/13/2011,V6L,1,910.8225,Canada
2087,9/14/2011,V6B,1,724.4475,Canada
449,9/14/2011,T1Y,1,1023.6975,Canada
449,9/15/2011,V6Z,1,1023.6975,Canada
407,9/15/2011,V6T,1,1601.1975,Canada
449,9/15/2011,T6R,1,1023.6975,Canada
1182,9/15/2011,T2J,1,220.4475,Canada
2136,9/16/2011,V6S,1,461.9475,Canada
451,9/16/2011,T2C,1,910.8225,Canada
428,9/17/2011,T6M,1,1181.1975,Canada
585,9/17/2011,T5K,1,419.9475,Canada
1884,9/19/2011,T6G,1,774.3225,Canada
451,9/19/2011,T2C,1,910.8225,Canada
1180,9/30/2011,V6T,1,561.6975,Canada
2055,9/30/2011,T3G,1,719.1975,Canada
2331,9/30/2011,T6E,1,713.475,Canada
2239,9/30/2011,V6A,1,141.6975,Canada
2055,2/28/2011,V5N,1,719.1975,Canada
2084,2/28/2011,T6E,1,740.1975,Canada
2090,2/28/2011,R2G,1,383.1975,Canada
407,2/28/2011,V6C,1,1601.1975,Canada
2091,2/28/2011,V6A,1,183.6975,Canada
2262,2/28/2011,T6G,1,351.6975,Canada
1129,3/1/2011,T5L,1,461.9475,Canada
1182,3/1/2011,V5V,1,223.0725,Canada
2361,3/1/2011,V6B,1,629.475,Canada
1129,3/1/2011,V6M,1,461.9475,Canada
1191,3/1/2011,T5B,1,288.6975,Canada
506,3/2/2011,T6T,1,1244.1975,Canada
1171,3/2/2011,V6G,1,356.9475,Canada
609,3/2/2011,V5Z,1,839.9475,Canada
1053,3/2/2011,V6M,1,293.9475,Canada
2380,3/2/2011,V6L,1,330.6975,Canada
433,3/2/2011,V6H,1,997.4475,Canada
791,3/3/2011,V5Z,1,78.6975,Canada
792,3/3/2011,V5Z,1,78.6975,Canada
506,3/3/2011,V6T,1,1244.1975,Canada
963,3/4/2011,V7W,1,419.9475,Canada
1085,3/4/2011,V6A,1,120.6975,Canada
1086,3/4/2011,V6A,1,120.6975,Canada
1182,3/4/2011,V6N,1,209.9475,Canada
1180,3/4/2011,V6L,1,514.4475,Canada
407,3/4/2011,V6H,1,1601.1975,Canada
2350,3/5/2011,T3G,1,372.225,Canada
449,3/5/2011,T6K,1,1102.185,Canada
489,3/6/2011,T2C,1,997.4475,Canada
1229,3/7/2011,V6Z,1,288.6975,Canada
1363,3/7/2011,T2X,1,204.645,Canada
1364,3/7/2011,T2X,1,204.645,Canada
1519,3/7/2011,T2J,1,272.9475,Canada
433,3/7/2011,V6S,1,997.4475,Canada
615,3/7/2011,T3G,1,682.4475,Canada
487,3/7/2011,T6W,1,1102.4475,Canada
1520,3/7/2011,T2J,1,272.9475,Canada
2045,3/14/2011,V6Z,1,514.4475,Canada
456,3/14/2011,V5X,1,1181.1975,Canada
1667,3/14/2011,T2A,1,367.4475,Canada
2015,3/14/2011,T5J,1,341.1975,Canada
2332,3/14/2011,T5V,1,550.725,Canada
2214,3/15/2011,V6M,1,401.625,Canada
604,3/15/2011,T6C,1,540.6975,Canada
362,3/24/2011,V6H,1,734.7375,Canada
1494,3/24/2011,V6T,1,419.895,Canada
640,8/20/2011,T5G,1,805.8225,Canada
2341,8/20/2011,V6G,1,445.725,Canada
589,8/22/2011,V5X,1,839.9475,Canada
2280,8/22/2011,T6E,1,202.125,Canada
2036,8/22/2011,T6T,1,209.9475,Canada
506,8/23/2011,T6R,1,1244.1975,Canada
653,8/23/2011,T3G,1,874.0725,Canada
2055,8/23/2011,T2J,1,719.1975,Canada
407,8/23/2011,V5N,1,1601.1975,Canada
451,8/23/2011,V6G,1,910.8225,Canada
589,8/23/2011,V7W,1,839.9475,Canada
640,8/23/2011,V6J,1,805.8225,Canada
2086,8/23/2011,V6R,1,267.6975,Canada
295,8/23/2011,T6E,1,1049.7375,Canada
2036,8/23/2011,T2J,1,183.6975,Canada
2219,8/23/2011,T5H,1,165.375,Canada
2354,8/23/2011,V6G,1,388.4475,Canada
1182,8/31/2011,R2G,1,223.0725,Canada
431,9/19/2011,V6A,1,1028.9475,Canada
180,9/20/2011,V5Y,1,832.125,Canada
428,9/20/2011,V6T,1,1181.1975,Canada
506,9/20/2011,T2C,1,1249.4475,Canada
1137,9/20/2011,T6V,1,745.4475,Canada
2360,9/20/2011,T6E,1,590.1,Canada
428,9/21/2011,T5W,1,1181.1975,Canada
1175,8/23/2011,T2S,1,713.9475,Canada
2218,8/23/2011,T5H,1,165.375,Canada
778,8/24/2011,T6X,1,128.5725,Canada
115,8/24/2011,T5H,1,905.625,Canada
794,8/24/2011,T6X,1,99.6975,Canada
433,8/24/2011,T6E,1,997.4475,Canada
777,8/24/2011,T6X,1,128.5725,Canada
1114,8/24/2011,T6T,1,209.9475,Canada
1182,8/24/2011,V5V,1,223.0725,Canada
585,8/24/2011,R2K,1,419.9475,Canada
1879,8/24/2011,T3G,1,971.1975,Canada
793,8/24/2011,T6X,1,99.6975,Canada
2331,8/25/2011,V5V,1,650.475,Canada
2341,8/25/2011,T3R,1,445.725,Canada
555,8/25/2011,V5T,1,858.3225,Canada
1007,8/25/2011,T3B,1,477.6975,Canada
402,8/26/2011,T2C,1,1023.6975,Canada
585,10/4/2011,V6H,1,419.9475,Canada
1115,10/5/2011,T5H,1,427.8225,Canada
506,10/5/2011,T6E,1,1249.4475,Canada
1863,10/5/2011,T1Y,1,787.4475,Canada
1698,10/5/2011,R2G,1,178.4475,Canada
236,10/5/2011,T5J,1,524.7375,Canada
589,10/5/2011,T6T,1,839.9475,Canada
506,10/6/2011,T2E,1,1249.4475,Canada
449,10/7/2011,T5H,1,1023.6975,Canada
791,10/7/2011,V5X,1,78.6975,Canada
388,10/7/2011,T2C,1,1049.7375,Canada
506,10/7/2011,T6K,1,1249.4475,Canada
2036,10/7/2011,T6V,1,209.9475,Canada
792,10/7/2011,V5X,1,78.6975,Canada
963,10/7/2011,V6H,1,419.9475,Canada
993,10/8/2011,T6E,1,419.9475,Canada
407,10/8/2011,V5W,1,1601.1975,Canada
981,10/8/2011,T6G,1,219.975,Canada
585,10/8/2011,V7Y,1,419.9475,Canada
1892,10/8/2011,T6G,1,803.1975,Canada
2090,10/10/2011,V6J,1,383.1975,Canada
763,10/11/2011,T6E,1,389.55,Canada
2064,10/11/2011,T6J,1,629.9475,Canada
764,10/11/2011,T6E,1,389.55,Canada
2090,10/11/2011,T6V,1,383.1975,Canada
1009,10/11/2011,V6T,1,131.1975,Canada
1115,10/11/2011,T6J,1,446.1975,Canada
506,10/12/2011,T6E,1,1244.1975,Canada
908,10/12/2011,V7P,1,209.9475,Canada
1050,10/12/2011,T6T,1,278.1975,Canada
589,10/12/2011,V6H,1,839.9475,Canada
2055,10/12/2011,T6G,1,719.1975,Canada
402,10/13/2011,V6T,1,1023.6975,Canada
576,10/13/2011,T6R,1,1564.4475,Canada
1711,10/13/2011,V6J,1,115.4475,Canada
1182,10/13/2011,R2G,1,220.4475,Canada
549,10/14/2011,V6T,1,551.1975,Canada
2197,10/14/2011,V5Z,1,238.8225,Canada
428,10/15/2011,V6T,1,1181.1975,Canada
1125,9/14/2011,L5N,1,976.4475,Canada
1059,9/14/2011,L5T,1,170.5725,Canada
792,9/14/2011,R3N,1,78.6975,Canada
1085,9/14/2011,R3G,1,123.3225,Canada
506,9/14/2011,R3V,1,1249.4475,Canada
1009,9/14/2011,L5G,1,131.1975,Canada
1129,9/15/2011,M5X,1,493.4475,Canada
470,9/15/2011,L5R,1,1023.6975,Canada
585,9/15/2011,M5X,1,419.9475,Canada
826,9/15/2011,M6S,1,1202.1975,Canada
487,9/15/2011,R3G,1,1102.4475,Canada
407,9/16/2011,K1N,1,1601.1975,Canada
2403,9/16/2011,R3T,1,133.35,Canada
1786,9/16/2011,M6H,1,682.4475,Canada
2091,9/16/2011,L5N,1,183.6975,Canada
2376,9/16/2011,M5L,1,813.225,Canada
2360,9/17/2011,K1N,1,590.1,Canada
909,9/17/2011,R3H,1,236.1975,Canada
2405,9/17/2011,R3G,1,419.9475,Canada
470,9/19/2011,M6P,1,1023.6975,Canada
402,9/19/2011,M6H,1,1023.6975,Canada
2045,9/29/2011,L5G,1,608.9475,Canada
1180,9/29/2011,M4Y,1,514.4475,Canada
1115,9/30/2011,L5R,1,446.1975,Canada
449,9/30/2011,M4Y,1,1023.6975,Canada
1442,9/30/2011,L5R,1,482.9475,Canada
1319,9/30/2011,L4X,1,419.9475,Canada
1358,9/30/2011,L5R,2,986.895,Canada
1871,9/30/2011,M4V,1,997.4475,Canada
491,10/15/2011,R3G,1,892.4475,Canada
506,10/15/2011,M4E,1,1249.4475,Canada
2237,10/15/2011,R3H,1,194.1975,Canada
908,10/18/2011,M6G,1,209.9475,Canada
826,10/18/2011,M4R,1,1217.9475,Canada
556,10/19/2011,M4J,1,855.6975,Canada
702,10/20/2011,M5X,1,351.225,Canada
1871,10/21/2011,M5X,1,997.4475,Canada
506,10/21/2011,R3H,1,1249.4475,Canada
1357,9/30/2011,L5R,2,986.895,Canada
443,9/30/2011,M5A,1,892.4475,Canada
506,9/30/2011,M4Y,1,1249.4475,Canada
1182,9/30/2011,M6S,1,223.0725,Canada
1441,9/30/2011,L5R,1,482.9475,Canada
107,9/30/2011,M6G,1,576.975,Canada
981,9/30/2011,R3X,1,178.4475,Canada
1320,9/30/2011,L4X,1,419.9475,Canada
165,10/3/2011,L5R,1,728.7,Canada
2055,10/4/2011,R3T,1,719.1975,Canada
2354,10/4/2011,M6H,1,388.4475,Canada
506,10/28/2011,L5N,1,1249.4475,Canada
183,11/22/2011,L5L,1,732.375,Canada
428,11/22/2011,L5N,1,1181.1975,Canada
781,11/22/2011,R3G,1,125.9475,Canada
782,11/22/2011,R3G,1,125.9475,Canada
2236,11/22/2011,M5X,1,198.975,Canada
450,11/22/2011,M6H,1,1716.6975,Canada
470,11/22/2011,M6H,1,1023.6975,Canada
2237,11/22/2011,M5X,1,198.975,Canada
2379,11/22/2011,R3T,1,194.1975,Canada
449,11/23/2011,R3X,1,1023.6975,Canada
206,11/24/2011,M4V,1,871.4475,Canada
1703,11/25/2011,L5R,1,107.5725,Canada
2224,11/25/2011,M6P,1,78.225,Canada
2225,11/25/2011,M6P,1,78.225,Canada
777,11/26/2011,L5K,1,146.9475,Canada
826,11/26/2011,L5K,1,1217.9475,Canada
778,11/26/2011,L5K,1,146.9475,Canada
1137,11/26/2011,L5P,1,818.9475,Canada
1707,10/29/2011,M7Y,1,131.1975,Canada
2393,10/29/2011,L5N,1,118.125,Canada
2143,10/29/2011,L5R,1,440.9475,Canada
26,10/29/2011,H1B,1,786.975,Canada
470,10/30/2011,L5N,1,1023.6975,Canada
1223,10/31/2011,L5T,1,398.9475,Canada
1863,10/31/2011,R3H,1,787.4475,Canada
819,10/31/2011,H1G,1,1422.6975,Canada
1129,11/1/2011,M7Y,1,493.4475,Canada
1053,11/2/2011,K1Y,1,322.8225,Canada
1060,11/3/2011,L5T,1,173.1975,Canada
653,11/3/2011,R3G,1,874.0725,Canada
1059,11/3/2011,L5T,1,173.1975,Canada
1137,11/4/2011,L5N,1,834.6975,Canada
1711,11/4/2011,M5S,1,115.4475,Canada
1566,11/7/2011,K2P,1,362.1975,Canada
2103,11/7/2011,R3G,1,619.4475,Canada
733,11/8/2011,R3G,1,443.1,Canada
777,11/8/2011,M6H,1,151.2,Canada
563,11/8/2011,M7Y,1,779.5725,Canada
794,12/23/2011,M7Y,1,99.6975,Canada
2207,12/23/2011,M5A,1,112.875,Canada
1085,12/23/2011,M4M,1,112.8225,Canada
1009,11/30/2011,R3M,1,131.1975,Canada
1086,11/30/2011,M4P,1,112.8225,Canada
2207,11/30/2011,M4P,1,112.875,Canada
207,11/30/2011,L5P,1,803.1975,Canada
1085,11/30/2011,M4P,1,112.8225,Canada
2206,11/30/2011,M4P,1,112.875,Canada
1212,11/30/2011,M6P,1,425.1975,Canada
2350,11/30/2011,L5N,1,403.725,Canada
585,12/1/2011,R3X,1,419.9475,Canada
781,12/1/2011,R3N,1,125.9475,Canada
908,12/1/2011,R3G,1,209.9475,Canada
782,12/1/2011,R3N,1,125.9475,Canada
74,12/2/2011,R3W,1,1097.25,Canada
2275,12/2/2011,R3B,1,427.875,Canada
450,12/3/2011,M4E,1,1716.6975,Canada
1358,12/5/2011,L5N,1,493.4475,Canada
1357,12/5/2011,L5N,1,493.4475,Canada
26,12/6/2011,M5L,1,786.975,Canada
450,12/6/2011,K1R,1,1716.6975,Canada
794,12/8/2011,H2Y,1,99.6975,Canada
793,12/8/2011,H2Y,1,99.6975,Canada
2207,12/9/2011,M5X,2,229.95,Canada
2403,12/9/2011,R3V,1,133.35,Canada
2206,12/9/2011,M6S,1,112.875,Canada
2207,12/9/2011,M6S,1,112.875,Canada
449,12/9/2011,M4Y,1,1023.6975,Canada
2206,12/9/2011,M5X,2,229.95,Canada
431,12/10/2011,M7Y,1,1028.9475,Canada
2087,7/22/2011,R3N,1,724.4475,Canada
854,7/22/2011,R3H,1,866.1975,Canada
1786,7/22/2011,M6S,1,682.4475,Canada
1191,7/23/2011,R3E,1,288.6975,Canada
